 # Thu Sep 18 13:57:21 2014
 # MMHT 2014 NNLO PDF grid for central fit.
 # distance(t),tolerance(T) =    0.0000000000000000        0.0000000000000000     
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.46797
 # alphaS(MZ) = 0.11800
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
  8.1065E-02  1.2636E-01  3.0032E-01  7.4255E-03  4.2975E-03  2.5904E-03  1.1520E-01  2.8926E-01  2.3598E-03 -3.5750E-05 -1.3238E-05
  7.8465E-02  1.2396E-01  2.9537E-01  7.2813E-03  4.2370E-03  2.5676E-03  1.1306E-01  2.8455E-01  2.3087E-03 -3.4923E-05 -1.2979E-05
  7.6053E-02  1.2170E-01  2.9070E-01  7.1454E-03  4.1792E-03  2.5449E-03  1.1105E-01  2.8010E-01  2.2606E-03 -3.4145E-05 -1.2732E-05
  7.3838E-02  1.1959E-01  2.8631E-01  7.0181E-03  4.1242E-03  2.5226E-03  1.0917E-01  2.7593E-01  2.2159E-03 -3.3420E-05 -1.2499E-05
  7.1657E-02  1.1748E-01  2.8192E-01  6.8908E-03  4.0684E-03  2.4993E-03  1.0729E-01  2.7175E-01  2.1714E-03 -3.2698E-05 -1.2263E-05
  4.3646E-01  3.8753E-01  7.7819E-01  1.5625E-02  0.0000E+00  0.0000E+00  3.4729E-01  7.4455E-01  9.1393E-03  0.0000E+00  0.0000E+00
  4.2477E-01  3.6933E-01  7.5002E-01  1.5175E-02  0.0000E+00  0.0000E+00  3.3194E-01  7.1818E-01  8.5544E-03  0.0000E+00  0.0000E+00
  4.1392E-01  3.5635E-01  7.2952E-01  1.4850E-02  0.0000E+00  0.0000E+00  3.2090E-01  6.9894E-01  8.1503E-03  0.0000E+00  0.0000E+00
  3.9725E-01  3.3965E-01  7.0267E-01  1.4424E-02  0.0000E+00  0.0000E+00  3.0659E-01  6.7367E-01  7.6455E-03  0.0000E+00  0.0000E+00
  3.9116E-01  3.3855E-01  7.0100E-01  1.4345E-02  1.6829E-03  0.0000E+00  3.0571E-01  6.7216E-01  7.6146E-03 -4.3733E-11  0.0000E+00
  3.7619E-01  3.2585E-01  6.8013E-01  1.4014E-02  2.1810E-03  0.0000E+00  2.9473E-01  6.5247E-01  7.2410E-03 -1.5929E-05  0.0000E+00
  3.6039E-01  3.1411E-01  6.6056E-01  1.3702E-02  2.5759E-03  0.0000E+00  2.8454E-01  6.3398E-01  6.9034E-03 -2.6957E-05  0.0000E+00
  3.4675E-01  3.0444E-01  6.4423E-01  1.3434E-02  2.8726E-03  0.0000E+00  2.7610E-01  6.1853E-01  6.6305E-03 -3.4261E-05  0.0000E+00
  3.3374E-01  2.9552E-01  6.2901E-01  1.3179E-02  3.1227E-03  0.0000E+00  2.6831E-01  6.0413E-01  6.3830E-03 -3.9722E-05  0.0000E+00
  3.2011E-01  2.8642E-01  6.1332E-01  1.2909E-02  3.3548E-03  0.0000E+00  2.6032E-01  5.8926E-01  6.1344E-03 -4.4171E-05  0.0000E+00
  3.0847E-01  2.7880E-01  6.0004E-01  1.2676E-02  3.5313E-03  0.0000E+00  2.5362E-01  5.7668E-01  5.9291E-03 -4.7122E-05  0.0000E+00
  2.9746E-01  2.7169E-01  5.8755E-01  1.2452E-02  3.6808E-03  0.0000E+00  2.4735E-01  5.6483E-01  5.7399E-03 -4.9280E-05  0.0000E+00
  2.8889E-01  2.6621E-01  5.7786E-01  1.2275E-02  3.7862E-03  0.0000E+00  2.4252E-01  5.5563E-01  5.5957E-03 -5.0597E-05  0.0000E+00
  2.6204E-01  2.4921E-01  5.4741E-01  1.1703E-02  4.0591E-03  0.0000E+00  2.2747E-01  5.2671E-01  5.1564E-03 -5.2991E-05  0.0000E+00
  2.6036E-01  2.4888E-01  5.4683E-01  1.1680E-02  4.0521E-03  3.7799E-04  2.2718E-01  5.2617E-01  5.1481E-03 -5.2884E-05 -5.0082E-13
  2.5506E-01  2.4554E-01  5.4076E-01  1.1562E-02  4.0987E-03  5.0371E-04  2.2421E-01  5.2041E-01  5.0632E-03 -5.3128E-05 -1.4832E-06
  2.3872E-01  2.3589E-01  5.2312E-01  1.1220E-02  4.2108E-03  7.9450E-04  2.1562E-01  5.0362E-01  4.8202E-03 -5.3386E-05 -4.6949E-06
  2.2274E-01  2.2630E-01  5.0539E-01  1.0866E-02  4.2942E-03  1.0530E-03  2.0707E-01  4.8675E-01  4.5825E-03 -5.3087E-05 -7.2642E-06
  2.0911E-01  2.1797E-01  4.8984E-01  1.0548E-02  4.3442E-03  1.2520E-03  1.9964E-01  4.7195E-01  4.3791E-03 -5.2434E-05 -9.0362E-06
  1.9614E-01  2.0991E-01  4.7465E-01  1.0230E-02  4.3732E-03  1.4225E-03  1.9243E-01  4.5748E-01  4.1847E-03 -5.1502E-05 -1.0392E-05
  1.8597E-01  2.0348E-01  4.6242E-01  9.9688E-03  4.3829E-03  1.5435E-03  1.8666E-01  4.4582E-01  4.0312E-03 -5.0569E-05 -1.1248E-05
  1.7434E-01  1.9597E-01  4.4802E-01  9.6571E-03  4.3793E-03  1.6677E-03  1.7992E-01  4.3210E-01  3.8541E-03 -4.9292E-05 -1.2013E-05
  1.6466E-01  1.8958E-01  4.3568E-01  9.3859E-03  4.3640E-03  1.7595E-03  1.7418E-01  4.2032E-01  3.7050E-03 -4.8067E-05 -1.2489E-05
  1.5625E-01  1.8392E-01  4.2466E-01  9.1412E-03  4.3413E-03  1.8303E-03  1.6910E-01  4.0982E-01  3.5743E-03 -4.6889E-05 -1.2789E-05
  1.4621E-01  1.7702E-01  4.1111E-01  8.8367E-03  4.3018E-03  1.9036E-03  1.6288E-01  3.9688E-01  3.4161E-03 -4.5342E-05 -1.3012E-05
  1.3739E-01  1.7078E-01  3.9878E-01  8.5567E-03  4.2555E-03  1.9576E-03  1.5726E-01  3.8511E-01  3.2748E-03 -4.3859E-05 -1.3094E-05
  1.2962E-01  1.6516E-01  3.8757E-01  8.3001E-03  4.2052E-03  1.9966E-03  1.5218E-01  3.7440E-01  3.1485E-03 -4.2460E-05 -1.3080E-05
  1.2232E-01  1.5974E-01  3.7670E-01  8.0494E-03  4.1493E-03  2.0257E-03  1.4728E-01  3.6401E-01  3.0279E-03 -4.1063E-05 -1.2994E-05
  1.1559E-01  1.5462E-01  3.6636E-01  7.8096E-03  4.0899E-03  2.0458E-03  1.4266E-01  3.5413E-01  2.9149E-03 -3.9707E-05 -1.2855E-05
  1.0959E-01  1.4995E-01  3.5685E-01  7.5880E-03  4.0300E-03  2.0576E-03  1.3842E-01  3.4503E-01  2.8125E-03 -3.8440E-05 -1.2682E-05
  1.0424E-01  1.4568E-01  3.4812E-01  7.3837E-03  3.9709E-03  2.0636E-03  1.3455E-01  3.3668E-01  2.7196E-03 -3.7264E-05 -1.2491E-05
  9.9149E-02  1.4152E-01  3.3958E-01  7.1830E-03  3.9093E-03  2.0645E-03  1.3079E-01  3.2850E-01  2.6299E-03 -3.6103E-05 -1.2274E-05
  9.4403E-02  1.3756E-01  3.3138E-01  6.9901E-03  3.8468E-03  2.0613E-03  1.2719E-01  3.2065E-01  2.5448E-03 -3.4984E-05 -1.2044E-05
  9.0118E-02  1.3390E-01  3.2377E-01  6.8107E-03  3.7861E-03  2.0549E-03  1.2387E-01  3.1336E-01  2.4668E-03 -3.3942E-05 -1.1813E-05
  8.6260E-02  1.3053E-01  3.1674E-01  6.6447E-03  3.7277E-03  2.0460E-03  1.2081E-01  3.0663E-01  2.3954E-03 -3.2978E-05 -1.1584E-05
  8.2551E-02  1.2723E-01  3.0980E-01  6.4807E-03  3.6680E-03  2.0345E-03  1.1781E-01  2.9998E-01  2.3257E-03 -3.2027E-05 -1.1347E-05
  7.9063E-02  1.2406E-01  3.0311E-01  6.3224E-03  3.6084E-03  2.0210E-03  1.1492E-01  2.9356E-01  2.2591E-03 -3.1109E-05 -1.1108E-05
  7.5887E-02  1.2111E-01  2.9686E-01  6.1746E-03  3.5511E-03  2.0063E-03  1.1223E-01  2.8757E-01  2.1976E-03 -3.0255E-05 -1.0877E-05
  7.3004E-02  1.1838E-01  2.9105E-01  6.0371E-03  3.4965E-03  1.9908E-03  1.0975E-01  2.8200E-01  2.1409E-03 -2.9463E-05 -1.0656E-05
  7.0209E-02  1.1569E-01  2.8529E-01  5.9008E-03  3.4412E-03  1.9739E-03  1.0729E-01  2.7648E-01  2.0852E-03 -2.8679E-05 -1.0431E-05
  6.7557E-02  1.1308E-01  2.7970E-01  5.7687E-03  3.3863E-03  1.9560E-03  1.0491E-01  2.7111E-01  2.0315E-03 -2.7922E-05 -1.0209E-05
  6.5127E-02  1.1065E-01  2.7446E-01  5.6448E-03  3.3338E-03  1.9378E-03  1.0269E-01  2.6608E-01  1.9817E-03 -2.7214E-05 -9.9962E-06
  6.2906E-02  1.0838E-01  2.6957E-01  5.5292E-03  3.2839E-03  1.9197E-03  1.0063E-01  2.6138E-01  1.9355E-03 -2.6557E-05 -9.7949E-06
  6.0737E-02  1.0614E-01  2.6470E-01  5.4142E-03  3.2335E-03  1.9007E-03  9.8573E-02  2.5670E-01  1.8898E-03 -2.5904E-05 -9.5920E-06
  5.8673E-02  1.0396E-01  2.5995E-01  5.3023E-03  3.1836E-03  1.8811E-03  9.6582E-02  2.5214E-01  1.8457E-03 -2.5273E-05 -9.3922E-06
  5.6762E-02  1.0191E-01  2.5548E-01  5.1970E-03  3.1360E-03  1.8619E-03  9.4709E-02  2.4784E-01  1.8043E-03 -2.4680E-05 -9.2024E-06
  5.5012E-02  1.0000E-01  2.5129E-01  5.0985E-03  3.0909E-03  1.8430E-03  9.2962E-02  2.4382E-01  1.7660E-03 -2.4128E-05 -9.0233E-06
  5.3291E-02  9.8098E-02  2.4710E-01  5.0002E-03  3.0452E-03  1.8236E-03  9.1219E-02  2.3979E-01  1.7278E-03 -2.3579E-05 -8.8432E-06
  3.8323E-01  3.6420E-01  7.6159E-01  1.2235E-02  0.0000E+00  0.0000E+00  3.3542E-01  7.3445E-01  8.1881E-03  0.0000E+00  0.0000E+00
  3.7067E-01  3.4505E-01  7.2993E-01  1.1857E-02  0.0000E+00  0.0000E+00  3.1839E-01  7.0441E-01  7.6191E-03  0.0000E+00  0.0000E+00
  3.5953E-01  3.3149E-01  7.0710E-01  1.1585E-02  0.0000E+00  0.0000E+00  3.0627E-01  6.8270E-01  7.2279E-03  0.0000E+00  0.0000E+00
  3.4289E-01  3.1418E-01  6.7747E-01  1.1228E-02  0.0000E+00  0.0000E+00  2.9072E-01  6.5447E-01  6.7415E-03  0.0000E+00  0.0000E+00
  3.3735E-01  3.1304E-01  6.7561E-01  1.1163E-02  1.4639E-03  0.0000E+00  2.8974E-01  6.5275E-01  6.7112E-03 -3.4228E-11  0.0000E+00
  3.2289E-01  2.9997E-01  6.5281E-01  1.0884E-02  1.8621E-03  0.0000E+00  2.7795E-01  6.3099E-01  6.3537E-03 -1.2436E-05  0.0000E+00
  3.0788E-01  2.8797E-01  6.3160E-01  1.0624E-02  2.1749E-03  0.0000E+00  2.6708E-01  6.1072E-01  6.0320E-03 -2.0981E-05  0.0000E+00
  2.9503E-01  2.7814E-01  6.1400E-01  1.0401E-02  2.4078E-03  0.0000E+00  2.5815E-01  5.9388E-01  5.7729E-03 -2.6599E-05  0.0000E+00
  2.8288E-01  2.6912E-01  5.9769E-01  1.0189E-02  2.6023E-03  0.0000E+00  2.4994E-01  5.7828E-01  5.5390E-03 -3.0767E-05  0.0000E+00
  2.7024E-01  2.5996E-01  5.8097E-01  9.9657E-03  2.7809E-03  0.0000E+00  2.4159E-01  5.6226E-01  5.3049E-03 -3.4129E-05  0.0000E+00
  2.5951E-01  2.5231E-01  5.6689E-01  9.7728E-03  2.9153E-03  0.0000E+00  2.3462E-01  5.4877E-01  5.1122E-03 -3.6332E-05  0.0000E+00
  2.4941E-01  2.4521E-01  5.5370E-01  9.5878E-03  3.0278E-03  0.0000E+00  2.2813E-01  5.3612E-01  4.9353E-03 -3.7921E-05  0.0000E+00
  2.4159E-01  2.3976E-01  5.4351E-01  9.4422E-03  3.1062E-03  0.0000E+00  2.2314E-01  5.2635E-01  4.8008E-03 -3.8874E-05  0.0000E+00
  2.1730E-01  2.2295E-01  5.1169E-01  8.9718E-03  3.3038E-03  0.0000E+00  2.0774E-01  4.9581E-01  4.3932E-03 -4.0512E-05  0.0000E+00
  2.1584E-01  2.2263E-01  5.1108E-01  8.9530E-03  3.2980E-03  3.1292E-04  2.0744E-01  4.9524E-01  4.3855E-03 -4.0427E-05 -3.8258E-13
  2.1109E-01  2.1934E-01  5.0479E-01  8.8558E-03  3.3307E-03  4.1098E-04  2.0443E-01  4.8920E-01  4.3072E-03 -4.0573E-05 -1.1326E-06
  1.9657E-01  2.0989E-01  4.8654E-01  8.5759E-03  3.4070E-03  6.3655E-04  1.9574E-01  4.7167E-01  4.0837E-03 -4.0650E-05 -3.5749E-06
  1.8248E-01  2.0054E-01  4.6831E-01  8.2868E-03  3.4596E-03  8.3532E-04  1.8714E-01  4.5415E-01  3.8661E-03 -4.0302E-05 -5.5146E-06
  1.7051E-01  1.9248E-01  4.5241E-01  8.0274E-03  3.4870E-03  9.8686E-04  1.7971E-01  4.3886E-01  3.6807E-03 -3.9700E-05 -6.8416E-06
  1.5920E-01  1.8471E-01  4.3696E-01  7.7691E-03  3.4978E-03  1.1154E-03  1.7255E-01  4.2400E-01  3.5044E-03 -3.8891E-05 -7.8474E-06
  1.5037E-01  1.7853E-01  4.2457E-01  7.5579E-03  3.4957E-03  1.2057E-03  1.6685E-01  4.1208E-01  3.3657E-03 -3.8104E-05 -8.4752E-06
  1.4032E-01  1.7135E-01  4.1006E-01  7.3061E-03  3.4811E-03  1.2973E-03  1.6023E-01  3.9811E-01  3.2064E-03 -3.7046E-05 -9.0284E-06
  1.3200E-01  1.6527E-01  3.9766E-01  7.0875E-03  3.4589E-03  1.3639E-03  1.5461E-01  3.8617E-01  3.0727E-03 -3.6044E-05 -9.3651E-06
  1.2480E-01  1.5991E-01  3.8665E-01  6.8908E-03  3.4320E-03  1.4146E-03  1.4965E-01  3.7557E-01  2.9559E-03 -3.5088E-05 -9.5704E-06
  1.1626E-01  1.5339E-01  3.7315E-01  6.6466E-03  3.3900E-03  1.4658E-03  1.4362E-01  3.6256E-01  2.8152E-03 -3.3844E-05 -9.7125E-06
  1.0878E-01  1.4752E-01  3.6092E-01  6.4227E-03  3.3437E-03  1.5024E-03  1.3820E-01  3.5078E-01  2.6900E-03 -3.2660E-05 -9.7503E-06
  1.0223E-01  1.4226E-01  3.4985E-01  6.2181E-03  3.2953E-03  1.5278E-03  1.3332E-01  3.4011E-01  2.5785E-03 -3.1548E-05 -9.7180E-06
  9.6100E-02  1.3720E-01  3.3915E-01  6.0186E-03  3.2429E-03  1.5456E-03  1.2863E-01  3.2979E-01  2.4723E-03 -3.0444E-05 -9.6336E-06
  9.0476E-02  1.3244E-01  3.2901E-01  5.8283E-03  3.1884E-03  1.5565E-03  1.2422E-01  3.2001E-01  2.3733E-03 -2.9377E-05 -9.5106E-06
  8.5485E-02  1.2811E-01  3.1972E-01  5.6528E-03  3.1344E-03  1.5615E-03  1.2021E-01  3.1104E-01  2.2838E-03 -2.8384E-05 -9.3641E-06
  8.1046E-02  1.2417E-01  3.1121E-01  5.4913E-03  3.0817E-03  1.5623E-03  1.1655E-01  3.0283E-01  2.2028E-03 -2.7465E-05 -9.2059E-06
  7.6844E-02  1.2034E-01  3.0291E-01  5.3331E-03  3.0273E-03  1.5594E-03  1.1299E-01  2.9481E-01  2.1249E-03 -2.6561E-05 -9.0299E-06
  7.2939E-02  1.1670E-01  2.9497E-01  5.1813E-03  2.9728E-03  1.5534E-03  1.0962E-01  2.8715E-01  2.0512E-03 -2.5692E-05 -8.8449E-06
  6.9425E-02  1.1335E-01  2.8762E-01  5.0405E-03  2.9201E-03  1.5453E-03  1.0650E-01  2.8005E-01  1.9838E-03 -2.4885E-05 -8.6602E-06
  6.6272E-02  1.1028E-01  2.8085E-01  4.9104E-03  2.8698E-03  1.5355E-03  1.0365E-01  2.7350E-01  1.9223E-03 -2.4140E-05 -8.4795E-06
  6.3250E-02  1.0727E-01  2.7418E-01  4.7821E-03  2.8187E-03  1.5239E-03  1.0085E-01  2.6706E-01  1.8624E-03 -2.3406E-05 -8.2928E-06
  6.0417E-02  1.0439E-01  2.6777E-01  4.6585E-03  2.7679E-03  1.5108E-03  9.8171E-02  2.6086E-01  1.8053E-03 -2.2701E-05 -8.1056E-06
  5.7846E-02  1.0172E-01  2.6179E-01  4.5433E-03  2.7195E-03  1.4971E-03  9.5686E-02  2.5509E-01  1.7527E-03 -2.2045E-05 -7.9253E-06
  5.5517E-02  9.9255E-02  2.5625E-01  4.4363E-03  2.6734E-03  1.4830E-03  9.3389E-02  2.4973E-01  1.7043E-03 -2.1438E-05 -7.7534E-06
  5.3267E-02  9.6823E-02  2.5077E-01  4.3305E-03  2.6269E-03  1.4679E-03  9.1125E-02  2.4442E-01  1.6569E-03 -2.0839E-05 -7.5794E-06
  5.1137E-02  9.4479E-02  2.4546E-01  4.2279E-03  2.5810E-03  1.4521E-03  8.8941E-02  2.3928E-01  1.6113E-03 -2.0261E-05 -7.4075E-06
  4.9191E-02  9.2294E-02  2.4049E-01  4.1320E-03  2.5373E-03  1.4363E-03  8.6905E-02  2.3448E-01  1.5690E-03 -1.9722E-05 -7.2439E-06
  4.7417E-02  9.0266E-02  2.3586E-01  4.0426E-03  2.4959E-03  1.4208E-03  8.5014E-02  2.3000E-01  1.5299E-03 -1.9222E-05 -7.0893E-06
  4.5688E-02  8.8255E-02  2.3126E-01  3.9538E-03  2.4541E-03  1.4046E-03  8.3140E-02  2.2554E-01  1.4913E-03 -1.8726E-05 -6.9339E-06
  4.4047E-02  8.6311E-02  2.2679E-01  3.8676E-03  2.4130E-03  1.3881E-03  8.1326E-02  2.2121E-01  1.4542E-03 -1.8247E-05 -6.7812E-06
  4.2531E-02  8.4486E-02  2.2258E-01  3.7865E-03  2.3738E-03  1.3719E-03  7.9623E-02  2.1713E-01  1.4194E-03 -1.7799E-05 -6.6364E-06
  4.1146E-02  8.2788E-02  2.1864E-01  3.7108E-03  2.3367E-03  1.3562E-03  7.8038E-02  2.1332E-01  1.3872E-03 -1.7382E-05 -6.5000E-06
  3.9786E-02  8.1097E-02  2.1472E-01  3.6352E-03  2.2994E-03  1.3401E-03  7.6460E-02  2.0952E-01  1.3552E-03 -1.6967E-05 -6.3631E-06
  3.3889E-01  3.3819E-01  7.3698E-01  9.4343E-03  0.0000E+00  0.0000E+00  3.1819E-01  7.1567E-01  7.2039E-03  0.0000E+00  0.0000E+00
  3.2564E-01  3.1852E-01  7.0252E-01  9.1398E-03  0.0000E+00  0.0000E+00  3.0002E-01  6.8259E-01  6.6653E-03  0.0000E+00  0.0000E+00
  3.1431E-01  3.0469E-01  6.7788E-01  8.9268E-03  0.0000E+00  0.0000E+00  2.8721E-01  6.5890E-01  6.2967E-03  0.0000E+00  0.0000E+00
  2.9781E-01  2.8716E-01  6.4614E-01  8.6467E-03  0.0000E+00  0.0000E+00  2.7091E-01  6.2834E-01  5.8407E-03  0.0000E+00  0.0000E+00
  2.9274E-01  2.8600E-01  6.4412E-01  8.5937E-03  1.2808E-03  0.0000E+00  2.6987E-01  6.2644E-01  5.8118E-03 -2.6644E-11  0.0000E+00
  2.7879E-01  2.7287E-01  6.1992E-01  8.3710E-03  1.6004E-03  0.0000E+00  2.5763E-01  6.0311E-01  5.4787E-03 -9.6564E-06  0.0000E+00
  2.6453E-01  2.6089E-01  5.9753E-01  8.1652E-03  1.8489E-03  0.0000E+00  2.4643E-01  5.8150E-01  5.1802E-03 -1.6244E-05  0.0000E+00
  2.5243E-01  2.5111E-01  5.7907E-01  7.9887E-03  2.0321E-03  0.0000E+00  2.3729E-01  5.6367E-01  4.9409E-03 -2.0543E-05  0.0000E+00
  2.4108E-01  2.4219E-01  5.6204E-01  7.8201E-03  2.1837E-03  0.0000E+00  2.2893E-01  5.4722E-01  4.7255E-03 -2.3707E-05  0.0000E+00
  2.2934E-01  2.3316E-01  5.4466E-01  7.6420E-03  2.3212E-03  0.0000E+00  2.2047E-01  5.3042E-01  4.5107E-03 -2.6234E-05  0.0000E+00
  2.1945E-01  2.2567E-01  5.3010E-01  7.4881E-03  2.4234E-03  0.0000E+00  2.1344E-01  5.1633E-01  4.3345E-03 -2.7871E-05  0.0000E+00
  2.1018E-01  2.1873E-01  5.1650E-01  7.3403E-03  2.5077E-03  0.0000E+00  2.0692E-01  5.0318E-01  4.1732E-03 -2.9034E-05  0.0000E+00
  2.0305E-01  2.1342E-01  5.0603E-01  7.2239E-03  2.5657E-03  0.0000E+00  2.0194E-01  4.9305E-01  4.0509E-03 -2.9718E-05  0.0000E+00
  1.8104E-01  1.9715E-01  4.7354E-01  6.8476E-03  2.7072E-03  0.0000E+00  1.8664E-01  4.6159E-01  3.6823E-03 -3.0821E-05  0.0000E+00
  1.7977E-01  1.9683E-01  4.7291E-01  6.8326E-03  2.7022E-03  2.6025E-04  1.8635E-01  4.6100E-01  3.6752E-03 -3.0753E-05 -2.9082E-13
  1.7551E-01  1.9366E-01  4.6652E-01  6.7542E-03  2.7248E-03  3.3710E-04  1.8338E-01  4.5481E-01  3.6047E-03 -3.0834E-05 -8.6074E-07
  1.6260E-01  1.8459E-01  4.4806E-01  6.5303E-03  2.7749E-03  5.1285E-04  1.7484E-01  4.3692E-01  3.4042E-03 -3.0804E-05 -2.7089E-06
  1.5013E-01  1.7568E-01  4.2972E-01  6.2991E-03  2.8057E-03  6.6630E-04  1.6644E-01  4.1914E-01  3.2098E-03 -3.0450E-05 -4.1666E-06
  1.3962E-01  1.6801E-01  4.1380E-01  6.0917E-03  2.8174E-03  7.8213E-04  1.5922E-01  4.0371E-01  3.0450E-03 -2.9918E-05 -5.1557E-06
  1.2973E-01  1.6067E-01  3.9839E-01  5.8855E-03  2.8159E-03  8.7936E-04  1.5230E-01  3.8877E-01  2.8888E-03 -2.9232E-05 -5.8983E-06
  1.2206E-01  1.5485E-01  3.8609E-01  5.7171E-03  2.8061E-03  9.4687E-04  1.4682E-01  3.7684E-01  2.7664E-03 -2.8580E-05 -6.3567E-06
  1.1337E-01  1.4813E-01  3.7174E-01  5.5166E-03  2.7849E-03  1.0144E-03  1.4048E-01  3.6292E-01  2.6263E-03 -2.7716E-05 -6.7544E-06
  1.0620E-01  1.4245E-01  3.5954E-01  5.3428E-03  2.7591E-03  1.0628E-03  1.3513E-01  3.5107E-01  2.5093E-03 -2.6907E-05 -6.9908E-06
  1.0004E-01  1.3746E-01  3.4873E-01  5.1866E-03  2.7305E-03  1.0988E-03  1.3042E-01  3.4059E-01  2.4073E-03 -2.6141E-05 -7.1298E-06
  9.2755E-02  1.3142E-01  3.3553E-01  4.9930E-03  2.6884E-03  1.1344E-03  1.2472E-01  3.2778E-01  2.2849E-03 -2.5151E-05 -7.2175E-06
  8.6411E-02  1.2601E-01  3.2363E-01  4.8159E-03  2.6439E-03  1.1588E-03  1.1961E-01  3.1621E-01  2.1764E-03 -2.4214E-05 -7.2287E-06
  8.0883E-02  1.2117E-01  3.1289E-01  4.6543E-03  2.5986E-03  1.1748E-03  1.1504E-01  3.0578E-01  2.0801E-03 -2.3340E-05 -7.1893E-06
  7.5732E-02  1.1653E-01  3.0254E-01  4.4970E-03  2.5505E-03  1.1850E-03  1.1067E-01  2.9573E-01  1.9888E-03 -2.2475E-05 -7.1117E-06
  7.1028E-02  1.1219E-01  2.9277E-01  4.3473E-03  2.5013E-03  1.1900E-03  1.0657E-01  2.8624E-01  1.9038E-03 -2.1643E-05 -7.0065E-06
  6.6871E-02  1.0825E-01  2.8385E-01  4.2095E-03  2.4531E-03  1.1908E-03  1.0285E-01  2.7756E-01  1.8273E-03 -2.0870E-05 -6.8852E-06
  6.3187E-02  1.0467E-01  2.7570E-01  4.0829E-03  2.4066E-03  1.1885E-03  9.9471E-02  2.6964E-01  1.7583E-03 -2.0158E-05 -6.7567E-06
  5.9715E-02  1.0121E-01  2.6777E-01  3.9591E-03  2.3590E-03  1.1834E-03  9.6203E-02  2.6193E-01  1.6920E-03 -1.9460E-05 -6.6157E-06
  5.6498E-02  9.7932E-02  2.6021E-01  3.8405E-03  2.3116E-03  1.1762E-03  9.3102E-02  2.5458E-01  1.6295E-03 -1.8790E-05 -6.4688E-06
  5.3615E-02  9.4921E-02  2.5323E-01  3.7307E-03  2.2662E-03  1.1675E-03  9.0256E-02  2.4779E-01  1.5725E-03 -1.8170E-05 -6.3233E-06
  5.1036E-02  9.2165E-02  2.4682E-01  3.6293E-03  2.2231E-03  1.1578E-03  8.7651E-02  2.4155E-01  1.5206E-03 -1.7599E-05 -6.1818E-06
  4.8573E-02  8.9474E-02  2.4052E-01  3.5296E-03  2.1795E-03  1.1467E-03  8.5107E-02  2.3542E-01  1.4702E-03 -1.7038E-05 -6.0363E-06
  4.6271E-02  8.6902E-02  2.3447E-01  3.4337E-03  2.1364E-03  1.1347E-03  8.2675E-02  2.2953E-01  1.4223E-03 -1.6499E-05 -5.8911E-06
  4.4188E-02  8.4524E-02  2.2885E-01  3.3444E-03  2.0955E-03  1.1223E-03  8.0425E-02  2.2406E-01  1.3782E-03 -1.6000E-05 -5.7518E-06
  4.2307E-02  8.2332E-02  2.2364E-01  3.2616E-03  2.0568E-03  1.1098E-03  7.8352E-02  2.1899E-01  1.3377E-03 -1.5538E-05 -5.6194E-06
  4.0494E-02  8.0176E-02  2.1850E-01  3.1798E-03  2.0178E-03  1.0966E-03  7.6313E-02  2.1399E-01  1.2981E-03 -1.5083E-05 -5.4858E-06
  3.8783E-02  7.8101E-02  2.1354E-01  3.1006E-03  1.9794E-03  1.0830E-03  7.4350E-02  2.0915E-01  1.2602E-03 -1.4645E-05 -5.3542E-06
  3.7224E-02  7.6173E-02  2.0890E-01  3.0267E-03  1.9430E-03  1.0695E-03  7.2524E-02  2.0463E-01  1.2251E-03 -1.4237E-05 -5.2293E-06
  3.5806E-02  7.4385E-02  2.0459E-01  2.9579E-03  1.9087E-03  1.0563E-03  7.0832E-02  2.0043E-01  1.1926E-03 -1.3860E-05 -5.1115E-06
  3.4428E-02  7.2616E-02  2.0031E-01  2.8896E-03  1.8741E-03  1.0427E-03  6.9158E-02  1.9626E-01  1.1607E-03 -1.3486E-05 -4.9933E-06
  3.3123E-02  7.0909E-02  1.9616E-01  2.8235E-03  1.8402E-03  1.0289E-03  6.7541E-02  1.9221E-01  1.1299E-03 -1.3125E-05 -4.8775E-06
  3.1920E-02  6.9310E-02  1.9225E-01  2.7613E-03  1.8079E-03  1.0154E-03  6.6027E-02  1.8841E-01  1.1012E-03 -1.2788E-05 -4.7678E-06
  3.0824E-02  6.7824E-02  1.8862E-01  2.7033E-03  1.7775E-03  1.0025E-03  6.4619E-02  1.8486E-01  1.0747E-03 -1.2474E-05 -4.6648E-06
  2.9750E-02  6.6347E-02  1.8499E-01  2.6455E-03  1.7469E-03  9.8920E-04  6.3220E-02  1.8133E-01  1.0484E-03 -1.2163E-05 -4.5615E-06
  3.0167E-01  3.1005E-01  7.0555E-01  7.1755E-03  0.0000E+00  0.0000E+00  2.9654E-01  6.8930E-01  6.2287E-03  0.0000E+00  0.0000E+00
  2.8785E-01  2.9030E-01  6.6901E-01  6.9627E-03  0.0000E+00  0.0000E+00  2.7779E-01  6.5388E-01  5.7311E-03  0.0000E+00  0.0000E+00
  2.7640E-01  2.7652E-01  6.4307E-01  6.8068E-03  0.0000E+00  0.0000E+00  2.6467E-01  6.2870E-01  5.3922E-03  0.0000E+00  0.0000E+00
